Symbol,Company Name,Industry,Prior Close,5 Day Chg_x by %,4 Week Chg_x by %,52 Week Chg by %,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,Vs. S&P 500 4 Weeks by %,Vs. S&P 500 13 Weeks by %,Vs. S&P 500 52 Weeks by %,P/E Ratio (TTM)* by x,Price/Sales Ratio by x,Price/Book Ratio by x,Price/Cash Flow by x,Debt to Capital by x,Return on Equity by %,Return on Assets by %,EPS Growth CFY* by %,EPS Growth NFY* by %,Revenue Growth CFY* by %,Revenue Growth NFY* by %,Dividend Yield by %,Dividend Growth 5 Year by %
LEG,Leggett & Platt Inc,Household Goods,7.27,-7.02,-9.00,-59.00,0,0,0,1,0,0,0,0,12.36,-5.02,-28.04,--,0.28,1.61,0.00,72.15,-50.35,-12.25,3.81,11.01,-5.37,1.98,2.25,-17.33
LMAT,LeMaitre Vascular Inc,Healthcare Equipment & Supplies,91.54,-5.02,10.00,40.00,0,0,0,0.5,0,-1,0.5,1,-19.05,-17.90,-10.18,40.03,7.90,5.14,32.50,32.58,13.77,9.93,11.92,11.57,11.35,8.81,1.01,13.79
LGIH,LGI Homes Inc,Homebuilding & Construction Supplies,59.25,-9.67,-10.00,-38.00,0,0,-1,0.5,0,0,0,1,-19.44,-32.76,-51.85,6.66,0.56,0.59,6.49,44.73,9.36,4.94,-27.47,46.01,2.56,26.90,0.00,0.00
LBRT,Liberty Energy Inc,Oil & Gas Related Equipment and Services,12.27,-4.91,-23.00,-47.00,0,0,-1,0.5,1,0,0.5,1,-10.44,-30.96,-54.64,7.70,0.45,0.95,2.46,19.91,13.18,7.88,-75.40,15.22,-8.87,3.06,2.76,7.71
LGND,Ligand Pharmaceuticals Inc,Pharmaceuticals,108.88,-2.11,0.00,53.00,0,0,0,-1,0,0,1,1,-12.39,-13.07,5.42,--,10.77,2.45,0.00,0.00,-16.56,-14.58,-26.06,14.59,16.09,18.87,0.00,0.00
LNC,Lincoln National Corp,Insurance,32.05,-4.19,-11.00,14.00,0,0,1,0.5,0,0,0,1,-3.88,-11.76,-6.82,4.64,0.31,0.77,0.00,41.73,18.04,0.35,2.40,6.63,2.37,1.53,5.51,3.99
LNN,Lindsay Corp,"Machinery, Equipment & Components",128.32,-3.08,2.00,11.00,1,0,0,1,0,1,0,-1,-0.73,4.70,7.56,19.51,2.30,5.08,15.18,18.23,15.38,9.73,10.32,-0.75,10.86,1.56,1.05,2.60
LQDT,Liquidity Services Inc,Software & IT Services,31.29,1.46,1.00,82.00,1,0,1,-1,0,0,0.5,0,-25.40,-26.28,18.26,31.71,1.78,3.98,21.49,0.00,14.01,7.62,19.42,12.20,32.37,9.90,0.00,0.00
RAMP,Liveramp Holdings Inc,Software & IT Services,26.93,13.02,3.00,-17.00,0,0,0,1,0,0,0.5,1,18.24,7.71,-5.90,--,2.99,2.30,146.48,0.00,-0.25,-0.19,25.88,18.22,7.72,9.52,0.00,0.00
LTC,LTC Properties Inc,Residential & Commercial REITs,35.48,-1.72,0.00,9.00,0,0,0,-0.5,0,1,0,1,-7.89,5.44,-8.50,18.13,7.71,1.66,12.42,39.40,9.39,5.14,6.86,-12.39,-38.17,10.32,6.54,-1.73
LUMN,Lumen Technologies Inc,Telecommunications Services,3.58,-8.13,-15.00,177.00,0,0,-1,0.5,-1,0,0.5,1,7.94,-14.26,170.41,--,0.30,13.62,1.51,98.39,-78.94,-0.94,-376.19,20.00,-5.50,-4.33,0.00,0.00
LXP,LXP Industrial Trust,Residential & Commercial REITs,7.93,-0.24,-11.00,-8.00,0,0,0,0.5,0,0,0.5,1,-0.25,1.08,-13.42,42.56,6.82,1.24,9.70,42.02,2.80,1.63,0.00,0.00,-1.70,7.15,6.48,1.40
MHO,M/I Homes Inc,Homebuilding & Construction Supplies,105.2,-3.71,-7.00,-12.00,0,0,0,0.5,0,0,0.5,1,-6.92,-6.69,-21.99,5.62,0.64,0.95,5.15,23.50,19.02,12.21,-13.75,3.94,-3.29,3.78,0.00,0.00
MAC,Macerich Co,Residential & Commercial REITs,15.08,-4.10,-13.00,-5.00,-1,0,-1,0.5,0,0,0,1,-2.60,-21.72,-8.92,--,4.01,1.45,18.35,65.60,-4.79,-1.46,84.09,85.71,3.48,0.31,4.47,-35.39
MSGS,Madison Square Garden Sports Corp,Media & Publishing,195.4,-3.31,-1.00,3.00,0,0,-1,1,0,0,1,0,-6.84,-3.04,-6.97,966.77,4.30,0.00,569.67,3853.79,0.00,0.33,0.00,0.00,-4.92,6.02,0.00,0.00
MGY,Magnolia Oil & Gas Corp,Oil & Gas,21.67,-4.66,-16.00,-19.00,0,0,0,-0.5,0,1,0,1,-4.58,-7.59,-20.76,10.75,3.13,2.17,5.08,16.49,20.97,14.32,0.00,0.00,0.00,0.00,2.76,0.00
MARA,MARA Holdings Inc,Financial Technology (Fintech) & Infrastructure,14.01,-0.19,15.00,-26.00,0,0,0,1,0,0,0.5,1,4.88,2.75,-33.07,--,7.81,1.45,31.66,41.11,-10.61,-7.01,-98.70,900.00,45.05,13.86,0.00,0.00
MMI^E12,Marcus & Millichap Inc,Real Estate Operations,30.62,-6.26,-11.00,-5.00,0,0,0,-1,0,0,,-1,-14.84,-24.16,-24.16,--,1.53,1.77,116.95,0.00,-1.09,-0.83,81.25,0.00,10.58,24.07,1.79,0.00
HZO,MarineMax Inc,Leisure Products,22.68,-6.03,4.00,-10.00,-1,0,-1,0.5,0,0,1,1,-10.92,-19.09,-25.98,8.76,0.19,0.48,4.43,54.35,5.91,2.18,-12.21,42.78,-0.91,3.68,0.00,0.00
MRTN,Marten Transport Ltd,Freight & Logistics Services,12.92,-6.07,-6.00,-24.00,0,0,0,0.5,0,0,,0,-8.44,-9.07,-34.00,48.98,1.13,1.38,7.62,0.00,2.83,2.19,-3.03,62.50,-4.18,7.13,1.85,24.57
MBC^F14,MasterBrand Inc,Homebuilding & Construction Supplies,11.87,-10.36,-10.00,-31.00,1,0,0,0.5,0,-1,0,1,-21.17,-29.41,-44.65,12.80,0.46,0.97,6.78,44.75,8.02,3.80,0.00,0.00,0.00,0.00,0.00,0.00
MTRN,Materion Corp,Metals & Mining,82.38,-1.75,0.00,-30.00,-1,0,-1,0.5,0,0,0.5,1,-13.90,-19.71,-38.08,163.66,0.93,1.80,20.17,34.32,1.14,0.57,-6.37,16.40,-1.98,6.83,0.73,4.23
MATX,Matson Inc,Freight & Logistics Services,106.62,-4.60,-19.00,-6.00,0,0,0,0.5,0,0,0.5,1,0.45,-18.77,-15.71,7.29,1.04,1.37,5.41,12.63,20.48,11.72,-27.71,1.09,-8.05,3.40,1.23,8.95
MATW,Matthews International Corp,Personal &Household Products & Services,20.68,0.58,-9.00,-24.00,0,0,1,0.5,0,-1,,1,-4.69,-11.50,-33.30,--,0.38,1.58,64.83,66.82,-17.17,-4.24,-50.23,-30.56,-19.42,-20.94,4.81,3.71
MXL,Maxlinear Inc,Semiconductors & Semiconductor Equipment ,10.15,-8.04,-8.00,-51.00,0,0,0,0.5,0,0,0.5,1,13.48,-28.91,-43.64,--,2.79,2.04,0.00,19.98,-39.36,-23.61,0.00,196.30,22.89,19.30,0.00,0.00
MDU,Mdu Resources Group Inc,Multiline Utilities,16.98,-2.03,1.00,32.00,1,1,0,1,0,1,,1,-7.05,5.97,9.26,21.29,1.24,1.26,9.63,44.44,5.68,2.20,-29.93,7.29,9.51,3.70,3.08,-9.02
MPW,Medical Properties Trust Inc,Residential & Commercial REITs,5.5,-8.98,-10.00,20.00,-1,0,0,-1,0,-1,0,1,-21.59,-4.31,-16.32,--,2.89,0.58,0.00,66.53,-28.86,-10.27,99.75,0.00,-4.94,6.87,7.02,-14.72
MCY,Mercury General Corp,Insurance,54.97,-3.34,-4.00,4.00,1,0,1,1,0,1,,1,3.07,20.00,-7.85,11.59,0.59,1.82,9.23,23.98,16.71,3.48,-59.25,127.99,6.08,7.60,2.12,-12.76
MRCY,Mercury Systems Inc,Aerospace & Defense,49.73,2.27,16.00,71.00,-1,0,0,1,0,0,1,-1,-11.62,14.08,32.92,--,3.16,1.90,152.36,28.96,-4.45,-2.71,0.00,114.29,5.72,6.18,0.00,0.00
MMSI,Merit Medical Systems Inc,Healthcare Equipment & Supplies,95.44,-2.52,-9.00,28.00,0,0,0,0.5,0,0,1,1,-5.68,-5.74,5.19,46.65,4.05,3.93,23.17,33.84,9.16,5.10,-3.47,13.17,9.50,6.29,0.00,0.00
MTH,Meritage Homes Corp,Homebuilding & Construction Supplies,67.69,-4.95,-3.00,-20.00,1,0,0,0.5,0,0,0.5,1,-12.34,-9.17,-33.03,6.52,0.74,0.89,6.17,26.11,14.58,10.19,-22.57,10.00,2.95,7.59,2.67,0.00
MLAB,Mesa Laboratories Inc,Healthcare Equipment & Supplies,117.11,-8.51,-3.00,13.00,-1,0,0,0,0,,,,-10.39,-20.32,-11.81,--,2.54,3.89,0.00,55.77,-89.38,-42.32,-69.50,268.70,11.26,4.74,0.58,0.00
MTUS,Metallus Inc,Metals & Mining,12.81,-7.21,-5.00,-40.00,0,0,0,0.5,0,-1,0,1,-11.16,-17.90,-52.31,--,0.50,0.77,15.91,0.78,-3.00,-1.89,31.58,97.33,6.58,9.17,0.00,0.00
MGEE,MGE Energy Inc,Electrical Utilities & IPPs,90.06,-2.29,-3.00,16.00,0,0,0,1,-1,0,-0.5,0,-7.41,2.90,1.27,25.35,4.64,2.60,13.74,37.88,10.62,4.65,10.81,6.50,5.09,3.02,2.01,4.93
MGPI,MGP Ingredients Inc,Beverages,29.43,-6.14,0.00,-64.00,0,0,0,1,0,0,1,0,-1.42,-1.20,-64.79,66.70,0.99,0.78,19.41,26.44,1.28,0.78,-55.85,10.04,-24.38,-2.26,1.58,3.71
MSEX,Middlesex Water Co,Water Utilities,61.45,0.12,-3.00,25.00,-1,0,0,-1,0,0,0.5,1,-13.40,18.01,-8.23,23.82,5.24,2.28,14.03,46.58,9.82,3.41,1.62,8.37,7.02,7.82,2.38,6.14
MLKN,MillerKnoll Inc,Professional & Commercial Services  ,16.4,-6.60,-17.00,-36.00,0,0,0,0.5,0,-1,0,1,-5.26,-23.61,-44.26,39.28,0.31,0.89,6.17,50.17,2.28,0.85,-13.94,8.38,-0.18,3.48,4.53,-0.59
MRP,Millrose Properties Inc,Real Estate Operations,25.02,-2.10,-6.00,0.00,0,0,0,0,0,,0.5,,5.10,24.90,0.00,--,0.00,0.94,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,5.42,0.00
MTX,Minerals Technologies Inc,Chemicals,50.93,-0.22,-17.00,-28.00,1,0,0,0.5,0,0,0.5,,-6.16,-13.44,-36.23,--,0.90,1.17,27.15,37.63,-1.45,-0.78,-9.76,15.32,-1.03,4.69,0.75,15.44
MCW,Mister Car Wash Inc,Personal &Household Products & Services,7.15,-8.06,-10.00,-15.00,0,0,0,0.5,0,0,0.5,1,-6.38,-1.02,-8.25,28.94,2.26,2.22,14.06,45.63,8.21,2.68,18.92,11.36,6.44,7.72,0.00,0.00
MC,Moelis & Co,Investment Banking & Investment Services,52.83,-7.37,-9.00,6.00,0,0,0,0.5,-1,0,0,1,0.95,-19.47,-11.01,25.96,3.46,9.17,22.36,0.00,39.98,16.93,12.09,37.75,7.22,19.30,4.60,4.14
MCRI,Monarch Casino & Resort Inc,Hotels & Entertainment Services,77.22,-0.69,-1.00,14.00,0,0,0,0.5,0,0,0,1,-0.45,-7.59,13.46,20.74,2.87,2.82,11.93,0.00,14.24,10.70,1.81,2.97,2.27,2.41,1.47,0.00
MNRO,Monro Inc,Other Specialty Retailers,14.47,-1.16,-9.00,-48.00,-1,0,-1,0.5,0,0,0.5,,-17.58,-30.23,-55.21,21.67,0.32,0.59,4.33,33.75,2.82,1.16,-54.89,41.67,-6.81,2.91,8.75,7.50
MOG/A,Moog Inc,Aerospace & Defense,164.72,-1.80,-2.00,0.00,1,0,0,0,0,-1,0.5,1,0.45,5.29,-6.49,28.01,1.54,3.28,18.60,41.17,11.61,4.98,4.87,16.14,2.71,5.55,0.64,2.29
MP,Mp Materials Corp,Metals & Mining,24.85,-5.82,-6.00,53.00,-1,0,0,-1,0,-1,0.5,1,-27.52,-9.29,4.00,--,15.20,3.17,0.00,47.17,-9.62,-4.43,0.00,0.00,0.00,0.00,0.00,0.00
COOP,Mr Cooper Group Inc,Banking Services,115.26,-1.70,12.00,48.00,0,0,0,1,0,0,0.5,0,2.81,22.32,38.81,14.47,3.67,1.67,12.95,71.59,12.39,3.47,27.39,16.65,17.42,11.70,0.00,0.00
MWA,Mueller Water Products Inc,"Machinery, Equipment & Components",25.99,-3.10,3.00,64.00,1,0,0,0.5,0,0,0,1,-13.29,-3.43,17.00,26.69,2.79,4.38,19.17,34.02,17.68,8.97,29.17,8.06,5.72,5.30,1.10,4.80
MYRG,MYR Group Inc,Construction & Engineering,122.95,-3.94,6.00,-27.00,0,0,1,1,0,0,1,1,22.22,29.00,-9.47,72.08,0.72,4.44,24.34,14.07,5.71,2.23,249.73,18.91,3.40,5.50,0.00,0.00
MYGN,Myriad Genetics Inc,Healthcare Equipment & Supplies,7.5,-4.38,-16.00,-59.00,0,0,-1,-1,0,-1,0,1,-49.94,-72.53,-85.12,--,0.44,0.51,0.00,7.76,-13.84,-9.58,0.00,0.00,-3.23,6.81,0.00,0.00
NABL,N-Able Inc,Software & IT Services,7.05,-4.79,-3.00,-43.00,0,0,1,1,0,-1,0.5,1,8.58,-17.50,-44.27,89.21,3.12,1.89,31.44,30.03,2.20,1.31,0.00,0.00,0.00,0.00,0.00,0.00
NBHC,National Bank Holdings Corp,Banking Services,35.86,-4.29,-9.00,5.00,1,0,0,0.5,0,0,0.5,,-2.96,-10.14,-10.12,12.64,3.43,1.05,10.24,0.00,8.68,1.11,-6.52,9.30,4.26,6.78,3.28,8.35
FIZZ,National Beverage Corp,Beverages,43.46,-0.16,4.00,0.00,0,0,0,1,0,0,-0.5,0,-5.30,18.44,-6.44,22.37,3.50,10.25,20.14,0.00,40.37,28.28,5.29,3.52,-0.06,2.59,0.00,0.00
NHC,National Healthcare Corp,Healthcare Providers & Services,95.85,-4.68,2.00,4.00,1,0,0,1,0,1,,,1.03,10.39,-7.36,14.70,1.14,1.56,10.44,11.73,11.19,7.54,0.00,0.00,0.00,0.00,2.52,3.30
NPK,National Presto Industries Inc,Aerospace & Defense,84.42,-3.77,-4.00,2.00,0,0,0,0.5,0,0,,0,-6.33,-12.54,1.41,14.06,1.44,1.61,12.66,0.00,12.14,9.74,0.00,0.00,0.00,0.00,1.19,0.00
EYE,National Vision Holdings Inc,Other Specialty Retailers,12.31,0.73,-4.00,-31.00,0,0,0,1,0,0,0.5,0,44.57,58.64,10.83,--,0.80,1.77,22.33,29.28,-2.95,-1.19,0.00,0.00,0.00,0.00,0.00,0.00
NAVI,Navient Corp,Banking Services,12.23,-4.68,-8.00,-25.00,0,0,-1,1,0,0,0,,4.29,-1.54,-21.19,26.17,1.83,0.52,53.53,94.86,2.09,0.10,-46.00,24.07,-2.53,3.36,4.84,0.00
NBTB,NBT Bancorp Inc,Banking Services,42.47,-5.75,-1.00,18.00,0,0,0,0.5,0,0,0.5,,-7.29,-7.47,-0.21,13.86,3.70,1.26,13.07,0.00,9.55,1.05,18.03,21.90,51.04,12.04,3.25,4.68
NATL,NCR Atleos Corp,Financial Technology (Fintech) & Infrastructure,27.55,-6.01,0.00,26.00,0,0,1,1,0,1,0.5,1,-6.98,-10.29,-14.93,16.74,0.45,6.92,4.78,91.29,41.58,2.01,0.00,0.00,0.00,0.00,0.00,0.00
VYX,NCR Voyix Corp,Software & IT Services,8.64,0.37,-14.00,-29.00,0,0,-1,1,0,0,0.5,,20.02,-5.41,-26.72,--,0.55,1.76,13.81,49.24,-40.10,-3.25,0.00,25.64,-7.93,-14.36,0.00,0.00
NEOG,Neogen Corp,Healthcare Equipment & Supplies,5.14,-5.64,-40.00,-57.00,0,0,-1,0.5,0,0,0.5,1,11.76,-35.44,-58.44,--,1.48,0.51,0.00,25.13,-16.71,-11.26,-17.78,8.11,-3.58,0.48,0.00,0.00
NEO,"NeoGenomics, Inc.",Healthcare Providers & Services,9.97,-7.14,7.00,-27.00,0,0,-1,0.5,0,-1,0.5,0,-32.26,-35.72,-54.20,--,1.39,1.05,0.00,37.89,-8.57,-4.79,63.64,77.78,12.84,11.24,0.00,0.00
NTCT,NetScout Systems Inc,Software & IT Services,21.11,0.56,-1.00,6.00,0,0,0,1,0,1,0,1,3.88,0.32,-1.32,--,2.02,1.08,0.00,0.00,-21.26,-15.35,2.25,3.96,1.27,2.93,0.00,0.00
NYMT,New York Mortgage Trust Inc,Residential & Commercial REITs,5.75,-10.15,-13.00,-20.00,-1,0,1,1,0,0,0.5,,8.50,5.20,-3.80,--,0.98,0.67,44.45,85.44,-0.57,0.27,0.00,-12.50,77.90,12.08,12.38,-24.21
NWL,Newell Brands Inc,Household Goods,5.11,-5.53,-22.00,-36.00,0,0,0,0.5,0,0,0.5,1,3.42,-13.15,-35.80,--,0.31,0.88,34.14,64.65,-8.46,-2.09,1.47,7.25,-2.98,1.50,4.96,-21.17
NXRT,NexPoint Residential Trust Inc,Residential & Commercial REITs,36.64,-6.77,-7.00,10.00,0,0,0,-1,0,0,0.5,1,-12.78,-8.89,-14.42,--,3.37,2.29,13.12,79.17,-7.19,-1.64,0.00,2.56,-2.30,5.34,6.00,6.81
NMIH,NMI Holdings Inc,Insurance,33.47,0.32,-7.00,7.00,1,0,1,1,0,1,1,1,4.60,12.39,3.69,8.16,4.42,1.27,7.66,15.18,17.38,11.56,8.63,3.87,5.95,3.93,0.00,0.00
NOG,Northern Oil and Gas Inc,Oil & Gas,24.8,-6.61,-20.00,-44.00,0,0,-1,1,0,0,0.5,0,6.10,-20.56,-38.94,4.18,1.09,1.10,1.87,49.03,29.41,12.57,0.00,0.00,0.00,0.00,6.71,0.00
NWBI,Northwest Bancshares Inc,Banking Services,11.85,-3.39,-2.00,9.00,1,0,0,1,0,1,-0.5,1,-2.53,1.32,-1.25,13.71,2.86,0.96,11.86,0.00,7.19,0.79,18.27,8.13,20.28,11.29,6.54,2.13
NWN,Northwest Natural Holding Co,Natural Gas Utilities,43.76,-0.69,3.00,15.00,0,0,0,-1,0,0,0.5,1,-13.63,3.41,-3.25,16.06,1.34,1.12,5.95,61.35,7.36,1.95,39.41,6.71,16.13,7.14,4.85,0.52
NVEE,NV5 Global Inc,Construction & Engineering,17.43,-0.14,-17.00,-32.00,0,0,0,1,0,0,1,0,29.30,33.13,-15.18,49.32,1.51,1.73,15.02,21.68,3.48,2.24,13.16,13.18,8.91,5.46,0.00,0.00
OI,O-I Glass Inc,Containers & Packaging,11.97,-3.44,3.00,-21.00,0,0,1,1,0,0,0.5,0,3.80,17.45,-4.68,--,0.31,1.83,6.71,80.05,-13.78,-1.93,69.14,33.58,-1.06,1.28,0.00,0.00
OII,Oceaneering International Inc,Oil & Gas Related Equipment and Services,17.94,-4.48,-18.00,-28.00,0,0,0,1,0,0,0,1,-0.51,-17.66,-25.58,10.63,0.70,2.47,6.73,38.28,26.17,8.11,13.89,9.15,3.89,3.20,0.00,0.00
OFG,OFG Bancorp,Banking Services,38.98,-3.55,-6.00,5.00,1,0,0,1,0,1,0.5,1,2.65,3.66,1.17,9.89,2.59,1.43,8.42,0.00,15.46,1.70,-1.42,6.71,8.34,2.61,2.90,28.21
OMCL,Omnicell Inc,Healthcare Equipment & Supplies,30.84,2.71,-12.00,11.00,0,0,1,-1,0,-1,0.5,1,-13.24,-23.83,-18.74,63.80,1.19,1.07,12.49,21.35,1.73,0.96,-25.15,22.66,1.78,4.09,0.00,0.00
KAR,Openlane Inc,Other Specialty Retailers,18.24,0.54,-4.00,6.00,0,0,-1,1,0,1,0.5,1,13.97,12.23,20.25,30.85,1.31,1.75,13.56,10.21,5.86,2.67,36.11,17.35,1.22,6.57,0.00,0.00
OGN,Organon & Co,Pharmaceuticals,12.72,-0.91,-16.00,-34.00,0,0,0,-1,0,-1,0,1,-32.68,-42.00,-64.05,3.01,0.36,4.14,2.16,94.29,254.24,5.99,-6.33,6.49,-2.81,1.17,0.92,0.00
OSIS,OSI Systems Inc,Electronic Equipment & Parts,201.5,0.31,4.00,50.00,0,0,0,1,0,0,1,1,6.12,11.71,48.35,27.82,2.27,4.37,20.64,41.71,16.73,7.24,14.76,8.04,10.83,5.13,0.00,0.00
OTTR,Otter Tail Corp,Electrical Utilities & IPPs,78.0,-2.51,-4.00,-8.00,1,0,1,-1,0,0,0.5,1,-9.05,-1.44,-23.77,10.56,2.43,1.87,7.91,38.00,18.38,8.41,-13.95,-11.02,-0.84,4.34,2.74,5.96
OUT,Outfront Media Inc,Residential & Commercial REITs,15.36,-3.91,-7.00,-7.00,0,0,0,0.5,0,0,0.5,1,-1.48,-10.14,-3.18,10.47,1.45,4.64,6.40,78.22,46.93,4.95,43.86,9.76,-1.95,3.07,7.63,-9.12
OMI,Owens & Minor Inc,Healthcare Equipment & Supplies,6.86,-2.96,-19.00,-72.00,-1,0,-1,-0.5,0,0,0,1,-7.33,12.57,-64.81,--,0.05,0.93,0.00,77.33,-49.91,-7.27,10.46,13.02,3.51,3.21,0.00,0.00
OXM,Oxford Industries Inc,Textiles & Apparel,49.77,-5.03,-12.00,-51.00,0,0,0,0.5,0,0,0,0,-0.65,-21.04,-53.24,9.26,0.53,1.40,5.02,4.76,15.71,7.79,-35.93,24.77,-1.83,2.62,5.08,12.90
PPBI,Pacific Premier Bancorp Inc,Banking Services,20.54,-5.74,-3.00,-6.00,0,0,0,1,0,0,0.5,,-6.42,-10.58,-16.57,13.83,3.46,0.69,12.07,0.00,4.94,0.80,-16.97,10.95,-2.11,6.89,6.24,8.45
PCRX,Pacira Biosciences Inc,Pharmaceuticals,27.14,1.84,3.00,-2.00,0,0,1,0.5,0,0,0,1,-5.86,6.06,-22.91,--,1.72,1.51,0.00,42.22,-12.27,-6.54,-11.88,20.57,5.70,10.56,0.00,0.00
PLMR,Palomar Holdings Inc,Insurance,149.34,2.50,8.00,86.00,0,0,1,1,0,1,1,1,-1.41,39.45,76.44,32.13,7.06,5.44,0.00,0.00,20.76,6.22,34.38,16.52,24.98,21.24,0.00,0.00
PZZA,Papa John's International Inc,Hotels & Entertainment Services,33.71,6.19,-16.00,-47.00,0,0,-1,-1,0,-1,0.5,1,20.31,-8.10,-21.14,4.83,0.61,0.00,3.87,212.53,0.00,33.19,-26.50,30.81,2.24,3.17,4.33,15.38
PARR,Par Pacific Holdings Inc,Oil & Gas,14.64,4.57,1.00,-56.00,0,0,-1,1,0,0,0.5,,38.95,38.59,-29.40,--,0.14,1.01,14.69,51.22,-4.95,-1.59,194.59,233.94,-20.77,-2.25,0.00,0.00
PRK,Park National Corp,Banking Services,151.78,-4.47,-3.00,10.00,1,0,0,1,0,1,0,-1,2.59,2.04,6.97,16.69,4.98,2.06,15.35,0.00,12.98,1.60,0.00,0.00,0.00,0.00,2.63,0.97
CASH,Pathward Financial Inc,Banking Services,79.59,-4.39,9.00,51.00,1,0,0,1,0,1,0.5,1,-8.16,1.75,28.15,10.48,2.34,2.19,15.40,0.00,22.88,2.52,14.35,12.15,5.25,5.74,0.26,0.00
PATK,Patrick Industries Inc,Homebuilding & Construction Supplies,78.77,-0.82,-5.00,13.00,1,0,0,1,0,0,1,1,1.29,-2.86,6.29,20.65,0.76,2.53,9.29,55.59,12.87,4.55,5.60,30.65,1.46,5.92,1.85,55.18
PTEN,Patterson-UTI Energy Inc,Oil & Gas Related Equipment and Services,6.01,-7.03,-26.00,-46.00,0,0,0,-1,0,-1,0.5,1,-12.43,-32.52,-52.92,--,0.43,0.64,20.97,26.62,-24.93,-15.65,95.08,91.67,-8.24,-0.20,5.62,14.87
PAYO,Payoneer Global Inc,Professional & Commercial Services  ,6.95,-3.24,-4.00,39.00,0,0,-1,0.5,0,0,1,1,-6.39,-31.03,5.06,23.18,2.49,3.32,15.22,0.00,15.97,1.57,0.00,0.00,0.00,0.00,0.00,0.00
CNXN,PC Connection Inc,Integrated Hardware & Software,61.97,-4.90,0.00,-3.00,0,0,0,1,0,1,,1,2.03,7.28,-12.08,20.24,0.59,1.95,16.94,0.00,10.11,7.26,3.95,12.87,7.58,4.74,0.90,0.00
PDFS,PDF Solutions Inc,Semiconductors & Semiconductor Equipment ,18.48,-8.64,-3.00,-40.00,1,0,0,0.5,0,0,1,1,-5.31,-20.18,-52.28,517.27,3.94,2.94,89.79,21.62,0.60,0.42,2.38,30.23,20.98,18.37,0.00,0.00
BTU,Peabody Energy Corp,Coal,12.6,-5.38,-8.00,-47.00,0,0,0,1,0,1,1,1,0.17,-8.53,-47.93,5.03,0.39,0.45,2.18,8.55,10.33,6.95,0.00,0.00,0.00,0.00,2.22,-11.74
PEB,Pebblebrook Hotel Trust,Residential & Commercial REITs,9.11,-9.84,-10.00,-39.00,0,0,0,0.5,-1,0,0,1,-5.38,-22.66,-43.87,--,0.74,0.41,5.89,45.67,-1.92,-0.08,-216.67,35.09,0.55,3.24,0.44,-48.83
MD,Pediatrix Medical Group Inc,Healthcare Providers & Services,12.36,-6.12,-13.00,36.00,0,0,1,1,0,1,0.5,1,4.93,-15.10,68.53,--,0.61,1.52,0.00,43.70,-10.01,-3.96,9.93,3.01,-6.91,3.26,0.00,0.00
PENG,Penguin Solutions Inc,Semiconductors & Semiconductor Equipment ,17.27,-6.38,-1.00,-6.00,0,0,0,1,0,1,1,1,-0.37,-14.60,-18.71,--,0.72,1.61,17.70,51.85,-1.73,-0.16,0.00,0.00,0.00,0.00,0.00,0.00
PENN,PENN Entertainment Inc,Hotels & Entertainment Services,15.82,-7.27,-5.00,-4.00,0,0,-1,0.5,0,-1,0.5,1,-9.15,-27.96,-16.97,--,0.33,0.75,6.38,70.51,-2.81,-0.57,0.00,72.50,6.03,5.52,0.00,0.00
PMT,PennyMac Mortgage Investment Trust,Residential & Commercial REITs,12.61,-5.96,-17.00,-13.00,0,0,1,-1,0,-1,0,1,-4.25,-7.92,-18.97,13.22,1.04,0.79,0.00,86.91,5.82,0.91,-12.41,30.83,0.85,15.69,13.00,-3.17
PRDO,Perdoceo Education Corp,Miscellaneous Educational Service Providers,24.97,-1.57,-2.00,32.00,1,0,0,1,0,0,0.5,1,16.47,18.44,19.96,13.60,2.77,2.08,11.49,1.56,16.54,13.09,8.73,4.42,20.82,0.00,1.69,0.00
PAHC,Phibro Animal Health Corp,Pharmaceuticals,18.43,-3.40,-16.00,41.00,-1,0,0,1,0,0,-0.5,1,19.94,4.94,13.59,29.45,0.78,3.51,12.58,73.22,11.86,2.77,72.27,11.22,25.77,13.79,2.09,0.85
PECO,Phillips Edison & Co Inc,Residential & Commercial REITs,35.01,-4.88,-2.00,8.00,0,0,1,0.5,0,0,0.5,0,-8.99,1.05,-2.93,59.51,6.31,1.85,12.70,46.50,3.09,1.57,0.00,0.00,0.00,0.00,3.60,0.00
PHIN,Phinia Inc,Automobiles & Auto Parts,40.81,-3.53,-5.00,5.00,1,0,0,1,0,1,0.5,1,-8.59,-15.56,-12.45,24.46,0.51,1.11,7.35,39.15,4.49,1.97,0.00,0.00,0.00,0.00,2.52,0.00
PLAB,Photronics Inc,Semiconductors & Semiconductor Equipment ,18.59,-4.66,-9.00,-34.00,1,0,0,0.5,0,0,0.5,1,-0.23,-7.74,-31.49,8.42,1.46,1.10,4.41,0.18,13.70,12.35,-0.49,10.29,0.59,6.56,0.00,0.00
PIPR,Piper Sandler Companies,Investment Banking & Investment Services,239.34,-5.35,-4.00,21.00,1,0,1,1,0,0,0,1,-0.18,-10.82,8.55,21.96,2.89,3.42,26.03,6.87,17.59,7.94,6.23,28.78,5.29,17.86,1.03,10.76
